Chromosome,Start,Length,ID,1010,0101,0100,0001,1000,0010,1100,0011,1110,1101,1011,0111,1001,0110
chrX,291679,1581,chr12_000005.1,4,3,0,1,0,0,0,1,0,0,0,0,0,0
chrX,297004,2287,chr12_000006.1,8,12,4,4,0,3,0,0,0,0,0,0,0,0
chrX,351956,6968,chr12_000011.1,4,25,4,0,0,1,0,2,0,1,1,0,0,0
chrX,734654,6556,chr12_000018.1,0,7,3,3,0,0,0,0,0,0,2,0,0,0
chrX,1220195,6601,chr12_000033.1,0,1,1,0,0,0,2,1,0,0,0,0,0,0
chrX,1571710,5581,chr12_000039.1,0,1,3,5,0,3,0,0,0,0,0,0,0,0
chrX,2430282,3909,chr12_000070.1,2,4,3,5,0,2,0,2,1,0,0,0,0,0
chrX,2457925,4949,chr12_000072.1,2,12,2,4,0,0,1,0,0,0,0,1,0,0
chrX,2756173,12206,chr12_000084.1,3,17,5,6,0,2,0,1,2,1,0,0,0,0
chrX,2770621,4832,chr12_000085.1,1,1,0,2,0,0,2,0,0,0,0,0,0,0
chrX,2945541,3916,chr12_000093.1,3,5,2,0,0,2,0,0,0,0,0,0,0,0
chrX,3264716,14402,chr12_000105.1,28,11,14,11,0,0,3,2,0,0,5,0,0,0
chrX,3291608,9983,chr12_000106.1,25,35,13,10,0,3,0,4,0,1,0,1,0,0
chrX,3323283,16323,chr12_000107.1,9,11,10,12,0,1,0,1,0,0,0,0,0,0
chrX,3552296,8353,chr12_000125.1,5,12,6,8,0,0,4,2,3,0,1,2,0,0
chrX,3868561,2207,chr12_000128.1,4,3,2,1,0,0,0,1,1,0,0,0,0,0
chrX,3972802,5409,chr12_000135.1,1,11,9,10,0,2,1,2,0,2,1,0,0,0
chrX,4393178,3865,chr12_000143.1,6,15,4,3,0,1,0,1,1,0,1,0,0,0
chrX,4419461,7042,chr12_000145.1,0,21,6,6,0,0,2,0,1,0,0,0,0,0
chrX,4762101,4527,chr12_000156.1,3,6,2,4,0,1,0,1,0,0,0,0,0,0
chrX,4804797,7587,chr12_000160.1,13,17,16,9,0,0,1,5,0,0,0,0,0,0
chrX,4876779,7398,chr12_000167.1,5,17,3,5,0,0,0,0,0,0,1,1,0,0
chrX,4893718,11990,chr12_000168.1,0,20,6,1,0,1,2,3,0,0,1,1,0,0
chrX,4906633,12143,chr12_000169.1,0,1,1,3,0,0,4,4,0,0,0,0,0,0
chrX,5023748,2759,chr12_000171.1,2,6,4,1,0,0,3,5,0,0,0,1,0,0
chrX,5205752,7097,chr12_000177.1,3,28,6,1,0,0,0,2,0,0,2,0,0,0
chrX,5218571,3275,chr12_000179.1,4,10,1,3,0,1,0,1,1,1,2,0,0,0
chrX,5381347,2333,chr12_000186.1,0,0,4,0,0,0,1,3,0,0,0,0,0,0
chrX,5655529,4530,chr12_000192.1,2,2,1,2,0,0,0,0,0,0,0,0,0,0
chrX,5776789,13961,chr12_000200.1,22,25,9,11,1,0,0,2,0,0,0,1,0,0
chrX,5887992,6654,chr12_000210.1,2,6,1,4,0,1,1,4,0,0,0,0,0,0
chrX,5915064,1681,chr12_000215.1,4,10,1,4,0,0,0,2,1,1,0,0,0,0
chrX,5924774,5912,chr12_000216.1,2,5,2,1,0,0,0,0,0,0,0,0,0,0
chrX,6053000,7651,chr12_000229.1,3,4,1,5,0,0,1,1,0,0,0,0,0,0
chrX,6350185,5932,chr12_000236.1,28,17,8,5,2,1,0,1,1,0,1,1,0,0
chrX,6379050,9847,chr12_000239.1,11,2,8,10,5,0,1,3,0,0,0,1,0,0
chrX,6390750,4719,chr12_000240.1,3,12,4,12,2,1,3,0,0,0,0,0,0,0
chrX,6487462,3144,chr12_000244.1,0,3,2,3,0,0,0,0,0,0,0,0,0,0
chrX,6594800,14653,chr12_000247.1,16,20,12,13,0,0,3,1,0,0,0,0,0,0
chrX,6631743,4216,chr12_000249.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
chrX,6640600,9164,chr12_000250.1,0,10,4,5,0,0,0,0,0,0,1,1,0,0
chrX,6783748,10581,chr12_000253.1,15,16,15,18,4,0,0,0,0,1,0,0,0,0
chrX,6891088,9080,chr12_000259.1,4,7,4,4,0,0,0,0,0,0,1,0,0,0
chrX,7359852,3421,chr12_000269.1,2,3,1,1,0,0,0,0,0,0,0,0,0,0
chrX,7369491,6625,chr12_000271.1,0,0,4,6,0,0,0,2,0,0,0,0,0,0
chrX,7497140,8650,chr12_000275.1,0,0,8,15,0,0,2,0,1,0,0,0,0,0
chrX,7555145,6328,chr12_000276.1,0,0,0,1,0,0,3,5,0,0,0,0,0,0
chrX,7564041,929,chr12_000277.1,0,0,1,9,0,0,1,1,0,0,0,0,0,0
chrX,7657981,5882,chr12_000280.1,0,0,10,5,0,0,5,3,0,0,1,0,0,0
chrX,7717656,3337,chr12_000282.1,0,0,0,8,0,0,10,8,1,0,0,0,0,0
chrX,7783644,8286,chr12_000289.1,0,0,4,16,0,0,3,11,0,0,0,0,0,0
chrX,8173130,4408,chr12_000299.1,0,0,6,8,0,0,1,2,1,0,0,0,0,0
chrX,8197574,10372,chr12_000301.1,0,0,4,11,0,0,2,6,0,0,0,0,0,0
chrX,8209370,6343,chr12_000302.1,0,0,3,5,0,0,2,0,0,0,0,0,0,0
chrX,9027383,6766,chr12_000321.1,0,0,0,7,0,0,5,2,0,0,0,0,0,0
chrX,9921487,7919,chr12_000333.1,0,0,2,7,0,0,0,1,0,0,0,0,0,0
chrX,9932286,3072,chr12_000334.1,0,0,2,2,0,0,0,1,0,0,0,0,0,0
chrX,10069580,6550,chr12_000339.1,0,0,11,1,3,0,2,4,0,0,0,0,0,0
chrX,10266554,8096,chr12_000342.1,4,7,3,3,0,1,0,0,0,0,0,0,0,0
chrX,10621796,6839,chr12_000354.1,0,5,5,6,0,1,1,0,0,0,0,0,0,0
chrX,11906302,7911,chr12_000399.1,47,10,3,5,2,1,0,1,0,0,1,0,0,0
chrX,13857149,8626,chr12_000438.1,8,26,6,11,1,0,0,0,0,0,0,0,0,0
chrX,13929819,5553,chr12_000439.1,2,11,2,3,0,1,1,0,1,0,0,0,0,0
chrX,14145656,3382,chr12_000451.1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
chrX,14175246,6531,chr12_000454.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
chrX,14830816,9329,chr12_000469.1,4,15,5,5,1,1,0,0,1,0,0,0,0,0
chrX,14856095,10154,chr12_000471.1,1,10,4,9,11,0,1,2,1,0,0,1,0,0
chrX,15074962,5108,chr12_000476.1,1,10,3,9,1,1,1,2,0,0,0,1,0,0
chrX,15147385,7488,chr12_000480.1,8,8,8,13,0,1,1,0,0,0,1,0,0,0
chrX,15155572,3476,chr12_000481.1,0,2,1,2,0,0,0,0,0,0,0,0,0,0
chrX,15198016,5876,chr12_000483.1,2,4,2,5,3,0,0,2,0,0,0,2,0,0
chrX,15830480,7249,chr12_000494.1,2,5,4,4,1,0,0,0,0,0,0,0,0,0
chrX,19922916,4562,chr12_000547.1,7,21,6,8,0,0,1,2,0,0,0,0,0,0
chrX,20773290,2235,chr12_000558.1,0,0,13,0,0,0,0,2,0,0,1,0,0,0
chrX,21951730,2659,chr12_000570.1,3,6,11,0,3,0,2,3,0,0,2,0,0,0
chrX,22872189,6264,chr12_000580.1,2,16,5,1,0,0,0,12,0,0,0,1,0,0
chrX,23588976,4223,chr12_000585.1,0,0,4,0,0,0,1,2,0,0,0,1,0,0
chrX,24083085,11945,chr12_000593.1,6,11,4,3,1,0,0,2,0,0,1,0,0,0
chrX,24377344,3060,chr12_000595.1,2,8,12,0,2,0,0,4,0,0,5,0,0,0
chrX,27675217,3884,chr12_000624.1,14,6,5,4,1,0,1,2,0,0,3,0,0,0
chrX,29817636,16255,chr12_000634.1,7,17,4,6,3,0,1,0,0,0,0,0,0,0
chrX,160767505,8166,chr12_000673.1,11,9,7,5,2,0,1,1,0,0,0,0,0,0
chrX,152118320,2653,chr12_000688.1,15,23,6,3,1,0,1,2,0,0,4,0,0,0
chrX,150322789,7705,chr12_000690.1,5,3,4,6,5,0,0,1,0,0,0,0,0,0
chrX,148295672,5646,chr12_000696.1,6,1,4,2,0,0,0,0,0,0,4,0,0,0
chrX,133126659,7366,chr12_000743.1,11,3,2,2,0,0,2,1,0,0,0,0,0,0
chrX,133120890,1592,chr12_000745.1,5,7,2,7,5,0,0,2,0,0,0,1,0,0
chrX,126589304,8927,chr12_000760.1,5,7,0,1,0,0,0,0,0,0,0,0,0,0
chrX,123315748,2470,chr12_000774.1,3,5,2,6,2,0,0,1,0,0,1,0,0,0
chrX,114315658,4756,chr12_000813.1,9,11,2,1,1,0,0,0,0,0,0,0,0,0
chrX,107792441,6437,chr12_000828.1,12,6,9,5,3,0,2,2,0,0,0,0,0,0
chrX,106642397,6489,chr12_000832.1,7,3,5,5,0,0,0,4,0,0,2,0,0,0
chrX,105332498,4536,chr12_000840.1,8,4,5,0,0,0,0,0,0,0,0,0,0,0
chrX,101834792,16004,chr12_000860.1,11,9,5,4,1,0,0,0,0,0,0,0,0,0
chrX,98206110,4861,chr12_000867.1,2,9,5,5,1,0,0,0,0,0,0,0,0,0
chrX,96498368,4474,chr12_000880.1,2,2,3,5,0,0,0,0,0,0,0,0,0,0
chrX,95073118,9840,chr12_000887.1,9,9,4,5,0,0,0,0,0,0,1,0,0,0
chrX,92525214,5544,chr12_000892.1,12,6,2,2,0,0,1,1,0,0,0,0,0,0
chrX,82195883,20189,chr12_000914.1,10,10,8,4,0,0,0,0,0,0,1,0,0,0
chrX,69605689,9043,chr12_000983.1,5,10,2,5,3,1,0,1,0,0,0,0,0,0
chrX,65605937,4082,chr12_001009.1,1,10,8,3,2,0,0,0,0,0,0,0,0,0
chrX,64816491,25952,chr12_001017.1,5,4,0,3,1,0,0,1,0,0,2,0,0,0
chrX,64109700,19497,chr12_001026.1,18,10,10,9,1,0,0,6,0,0,0,0,0,0
chrX,60797852,29055,chr12_001044.1,5,5,4,29,2,2,2,2,1,0,0,0,0,0
chrX,60612967,1506,chr12_001052.1,5,8,6,4,0,0,0,0,0,0,0,0,0,0
chrX,59483584,5429,chr12_001054.1,12,12,4,7,0,0,0,0,1,0,0,3,0,0
chrX,59019608,3681,chr12_001060.1,6,8,9,8,1,0,1,0,2,0,1,1,0,0
chrX,52511462,4205,chr12_001086.1,10,18,9,6,3,0,0,0,0,0,1,0,0,0
chrX,47442303,13051,chr12_001109.1,6,22,13,18,19,0,1,1,0,0,0,2,0,0
chrX,43085051,3908,chr12_001126.1,3,2,1,4,0,0,0,1,0,0,0,0,0,0
chrX,40097629,5037,chr12_001135.1,8,7,6,9,2,0,0,0,1,0,1,0,0,0
chrX,37040248,6363,chr12_001154.1,5,17,2,0,0,0,0,0,0,0,1,0,0,0
chrX,176123313,25745,chr12_001184.1,13,19,6,11,5,0,1,1,3,0,2,0,0,0
chrX,179375024,2190,chr12_001191.1,0,3,1,3,0,0,0,5,0,0,1,0,0,0
chrX,187671100,9745,chr12_001219.1,5,3,4,5,1,0,0,0,0,0,3,0,0,0
chrX,188042717,7326,chr12_001221.1,9,21,6,6,1,0,0,1,1,0,0,0,0,0
chrX,198013799,6273,chr12_001251.1,6,4,3,6,2,0,0,0,0,0,0,0,0,0
chrX,216120322,3978,chr12_001261.1,11,8,3,8,3,0,0,0,2,0,2,0,0,0
chrX,217544649,14085,chr12_001271.1,9,11,2,5,1,1,0,0,0,0,0,0,0,0
chrX,221642678,29430,chr12_001285.1,11,20,8,9,4,0,1,1,0,0,1,0,0,0
chrX,223190579,10051,chr12_001293.1,4,7,7,1,1,0,0,2,0,0,0,0,0,0
chrX,230838098,5966,chr12_001324.1,10,9,4,3,3,0,0,0,1,0,1,0,0,0
chrX,233153176,4086,chr12_001327.1,8,11,4,7,1,0,1,0,0,0,0,0,0,0
chrX,241462998,5810,chr12_001349.1,6,0,1,8,0,0,0,0,2,0,0,0,0,0
chrX,242801834,3437,chr12_001358.1,6,2,2,4,3,0,2,1,1,0,0,0,0,0
chrX,244110837,7702,chr12_001361.1,2,4,0,1,1,0,0,0,0,0,0,0,0,0
chrX,251751150,11398,chr12_001382.1,6,10,1,9,0,0,0,0,1,0,0,0,0,0
chrX,256027879,2090,chr12_001398.1,3,5,2,3,1,0,0,2,2,0,0,0,0,0
chrX,256645397,5218,chr12_001402.1,3,6,10,6,4,0,0,2,0,0,3,0,0,0
chrX,258065218,3672,chr12_001406.1,12,11,4,10,2,0,0,0,0,0,0,0,0,0
chrX,259061600,6318,chr12_001408.1,4,6,6,0,0,0,0,0,0,0,0,0,0,0
chrX,261563266,11575,chr12_001411.1,17,20,14,11,5,0,0,0,0,0,0,0,0,0
chrX,263245007,6152,chr12_001433.1,6,14,11,7,0,0,0,3,0,0,5,0,0,0
chrX,263282144,8018,chr12_001435.1,2,1,3,3,0,0,0,0,0,0,4,0,0,0
chrX,264694658,12237,chr12_001449.1,4,10,4,9,1,0,0,4,0,0,0,0,0,0
chrX,265463579,2512,chr12_001451.1,6,3,4,5,0,0,0,1,0,0,0,1,0,0
chrX,274197297,11969,chr12_001496.1,8,10,4,10,0,0,0,0,0,0,0,0,0,0
chrX,274763286,6643,chr12_001500.1,1,4,5,2,0,0,0,0,1,0,2,0,0,0
chrX,276672441,4252,chr12_001503.1,5,5,2,4,6,0,0,1,0,0,0,0,0,0
chrX,277549816,20880,chr12_001509.1,6,5,3,10,1,0,0,0,0,0,2,0,0,0
chrX,281928757,7715,chr12_001531.1,13,8,4,4,1,0,0,1,1,0,0,0,0,0
chrX,286113316,10279,chr12_001547.1,2,7,9,12,1,0,0,0,0,0,0,0,0,0
chrX,287839504,6536,chr12_001556.1,1,1,4,4,0,0,0,0,0,0,0,1,0,0
chrX,291403900,8588,chr12_001575.1,6,15,5,8,1,0,0,0,1,0,0,2,0,0
chrX,292520387,6704,chr12_001581.1,3,3,3,7,2,0,0,0,0,0,0,0,0,0
chrX,294305539,8592,chr12_001587.1,1,3,5,7,0,0,0,0,1,0,0,0,0,0
chrX,294824466,5085,chr12_001588.1,6,9,9,9,0,0,1,3,0,0,3,0,0,0
chrX,296852679,9853,chr12_001599.1,1,1,4,6,0,0,0,1,0,0,0,0,0,0
chrX,298582459,4984,chr12_001612.1,8,9,5,5,0,0,0,0,1,0,0,0,0,0
chrX,299435049,3568,chr12_001614.1,11,13,1,5,1,0,0,1,0,0,0,0,0,0
chrX,301746861,13504,chr12_001624.1,2,1,5,6,0,0,0,0,0,0,4,0,0,0
