Chromosome,Start,Length,ID,1010,0101,0100,0001,1000,0010,1100,0011,1110,1101,1011,0111,1001,0110
chrX,74586,3847,chr12_000004.1,0,0,1,1,0,0,5,2,0,0,0,0,0,0
chrX,291679,1581,chr12_000005.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
chrX,351956,6968,chr12_000011.1,4,15,1,3,0,0,1,0,0,0,0,0,0,0
chrX,734654,6556,chr12_000018.1,3,7,3,1,0,0,1,0,0,0,0,0,0,0
chrX,766055,11824,chr12_000022.1,2,0,1,0,0,0,2,2,0,0,0,0,0,0
chrX,915320,4207,chr12_000024.1,0,0,0,0,0,0,3,2,0,0,0,0,0,0
chrX,960374,5401,chr12_000028.1,4,7,3,3,0,0,0,0,0,1,0,1,0,0
chrX,966820,1435,chr12_000029.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
chrX,1341713,8418,chr12_000037.1,1,6,2,2,0,0,0,1,0,0,0,0,0,0
chrX,1571710,5581,chr12_000039.1,0,4,5,2,0,0,0,0,0,0,0,0,0,0
chrX,1873659,3808,chr12_000052.1,5,7,3,7,0,0,1,2,0,1,0,0,0,0
chrX,1884458,5817,chr12_000055.1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
chrX,2430282,3909,chr12_000070.1,4,5,4,4,0,0,1,1,0,0,0,0,0,0
chrX,2457925,4949,chr12_000072.1,4,11,2,7,0,0,0,0,0,0,0,0,0,0
chrX,2756173,12206,chr12_000084.1,5,18,3,4,1,1,0,0,1,0,0,0,0,0
chrX,2770621,4832,chr12_000085.1,0,3,0,1,0,0,0,0,0,0,0,0,0,0
chrX,2945541,3916,chr12_000093.1,1,4,2,4,0,0,1,0,0,0,0,0,0,0
chrX,2974645,1014,chr12_000095.1,0,0,0,0,0,0,7,3,0,0,0,0,0,0
chrX,3172857,11484,chr12_000102.1,0,0,6,5,0,0,3,3,0,0,0,0,0,0
chrX,3223087,21156,chr12_000103.1,0,0,4,0,0,0,3,2,0,0,0,0,0,0
chrX,3291608,9983,chr12_000106.1,20,26,5,6,0,0,3,1,0,0,0,1,0,0
