Chromosome,Start,Length,ID,1010,0101,0100,0001,1000,0010,1100,0011,1110,1101,1011,0111,1001,0110
chrX,74586,3847,chr12_000004.1,0,1,34,1,0,0,2,1,0,0,15,0,0,0
chrX,291679,1581,chr12_000005.1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
chrX,297004,2287,chr12_000006.1,4,5,6,1,0,0,0,1,0,0,2,1,0,0
chrX,351956,6968,chr12_000011.1,4,17,7,3,0,1,0,0,0,0,2,0,0,0
chrX,734654,6556,chr12_000018.1,0,7,3,1,0,0,0,0,0,0,0,0,0,0
chrX,741577,1091,chr12_000019.1,0,0,3,0,0,0,0,0,0,0,3,0,0,0
chrX,766055,11824,chr12_000022.1,2,0,6,0,0,0,6,4,0,0,0,0,0,0
chrX,960374,5401,chr12_000028.1,4,8,5,3,0,0,2,1,0,0,0,0,0,0
chrX,966820,1435,chr12_000029.1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
chrX,1220195,6601,chr12_000033.1,1,3,1,3,0,2,1,1,0,0,0,0,0,0
chrX,1287554,3454,chr12_000034.1,3,6,12,2,0,0,1,5,0,0,1,0,0,0
chrX,1571710,5581,chr12_000039.1,0,3,3,2,0,0,0,0,0,0,0,0,0,0
chrX,1884458,5817,chr12_000055.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
chrX,1891625,7818,chr12_000056.1,0,0,0,8,0,0,3,5,1,0,0,0,0,0
chrX,2430282,3909,chr12_000070.1,2,4,3,4,0,0,0,2,0,0,0,0,0,0
chrX,2457925,4949,chr12_000072.1,3,12,3,7,0,0,1,2,0,0,0,1,0,0
chrX,2529563,5242,chr12_000078.1,0,0,16,0,0,0,1,0,0,0,4,0,0,0
chrX,2756173,12206,chr12_000084.1,3,16,5,5,0,1,0,1,1,0,0,0,0,0
chrX,2770621,4832,chr12_000085.1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
chrX,2945541,3916,chr12_000093.1,2,5,3,2,0,0,0,0,0,0,0,0,0,0
chrX,2974645,1014,chr12_000095.1,0,0,0,0,0,0,1,4,0,0,0,0,0,0
chrX,3172857,11484,chr12_000102.1,0,0,0,5,0,0,2,1,0,0,0,0,0,0
chrX,3264716,14402,chr12_000105.1,41,12,14,6,0,3,2,6,0,0,0,2,0,0
chrX,3291608,9983,chr12_000106.1,22,29,15,6,0,3,1,0,0,1,2,1,0,0
chrX,3323283,16323,chr12_000107.1,7,11,11,11,2,6,1,0,0,1,1,0,0,0
